Rank,Symbol,Momentum,Volatility,Score
1,ZYDUSLIFE,0.331931,0.016858,19.6902
2,CUMMINSIND,0.316008,0.016373,19.3008
3,APOLLOTYRE,0.64862,0.033847,19.1634
4,CHENNPETRO,0.35619,0.018881,18.865
5,ENGINERSIN,0.621131,0.034819,17.8386
6,FORTIS,0.421298,0.023661,17.8059
7,BANKBARODA,0.320044,0.018157,17.6266
8,ULTRACEMCO,0.302537,0.017978,16.8278
9,ADANIPORTS,0.3618,0.021557,16.7834
10,SIEMENS,0.342282,0.020425,16.7583
11,TITAN,0.369076,0.022194,16.6297
12,COROMANDEL,0.337706,0.020513,16.4629
13,STLTECH,0.379068,0.023354,16.2311
14,CASTROLIND,0.296048,0.018319,16.1611
15,ALBK,0.334967,0.021105,15.8715
16,IGL,0.235925,0.015971,14.7719
17,3MINDIA,0.243636,0.016988,14.3415
18,VEDL,0.370269,0.025825,14.3376
19,GUJENERGY,0.285714,0.020596,13.8724
20,CRISIL,0.288238,0.020967,13.7474
