Rank,Symbol,Momentum,Volatility,Score
1,ULTRACEMCO,0.361457,0.011438,31.6021
2,SHREECEM,0.475352,0.017106,27.7893
3,GRASIM,0.325859,0.012246,26.6099
4,TECHM,0.418326,0.016744,24.9832
5,UNITDSPR,0.868623,0.0355,24.4685
6,M&MFIN,0.434578,0.01793,24.2381
7,63MOONS,0.460398,0.019259,23.9051
8,MOTHERSON,0.424658,0.018192,23.3434
9,MANAPPURAM,0.806818,0.034752,23.2166
10,ZEEL,0.447058,0.019261,23.2104
11,IPCALAB,0.407703,0.018951,21.5135
12,DISHTV,0.445709,0.022933,19.4354
13,M&M,0.243099,0.012871,18.8879
14,PIDILITIND,0.28884,0.016242,17.7836
15,MUTHOOTFIN,0.494579,0.028075,17.6166
16,EIDPARRY,0.355549,0.020498,17.3452
17,TATACONSUM,0.344471,0.020297,16.9717
18,WOCKPHARMA,0.481918,0.02846,16.933
19,BATAINDIA,0.216758,0.012838,16.8842
20,CIPLA,0.226327,0.01348,16.7896
