Rank,Symbol,Momentum,Volatility,Score
1,CIPLA,0.540972,0.016137,33.5228
2,LUPIN,0.435003,0.014115,30.8192
3,DRREDDY,0.345439,0.011757,29.3819
4,MINDTREE,0.504387,0.017792,28.3498
5,SUNDARMFIN,0.409275,0.015931,25.6911
6,EICHERMOT,0.618057,0.025752,24.0002
7,BHARATFORG,0.51195,0.021371,23.9549
8,CYIENT,0.482753,0.020915,23.0817
9,OFSS,0.355859,0.015486,22.9799
10,PIDILITIND,0.354961,0.01552,22.8717
11,BRITANNIA,0.570132,0.025263,22.5677
12,GILLETTE,0.339734,0.015284,22.228
13,APLLTD,0.639607,0.028937,22.1031
14,EMAMILTD,0.417914,0.01999,20.9062
15,TORNTPHARM,0.287946,0.014452,19.9248
16,TECHM,0.236559,0.011968,19.7652
17,GFLLIMITED,0.47793,0.024231,19.7241
18,SUNPHARMA,0.325369,0.016536,19.6762
19,ZFCVINDIA,0.40812,0.021294,19.1657
20,RANBAXY,0.316364,0.017133,18.4657
