Rank,Symbol,Momentum,Volatility,Score
1,DMART,0.460154,0.023187,19.8452
2,COLPAL,0.33788,0.017584,19.2149
3,BERGEPAINT,0.364817,0.019079,19.1217
4,WHIRLPOOL,0.284871,0.017296,16.4704
5,ICICIPRULI,0.300255,0.019032,15.7763
6,HDFCAMC,0.451609,0.028669,15.7528
7,HDFCLIFE,0.313409,0.020784,15.0791
8,ASIANPAINT,0.267021,0.017791,15.0089
9,BATAINDIA,0.23017,0.016636,13.8356
10,ADANIPOWER,0.433155,0.032634,13.273
11,UNITDSPR,0.231439,0.018678,12.3912
12,RELAXO,0.205358,0.017308,11.8649
13,TRENT,0.271357,0.022957,11.8202
14,NATCOPHARM,0.157722,0.013434,11.7405
15,GSPL,0.190593,0.016668,11.4349
16,PIDILITIND,0.189002,0.017409,10.8567
17,SBILIFE,0.203571,0.020072,10.1422
18,DABUR,0.11538,0.012299,9.381
19,ISEC,0.308435,0.033232,9.2812
20,AMARAJABAT,0.188436,0.020399,9.2375
