Rank,Symbol,Momentum,Volatility,Score
1,WOCKPHARMA,1.124108,0.024709,45.4935
2,EMAMILTD,0.327257,0.012368,26.4594
3,EICHERMOT,0.483009,0.018288,26.4108
4,BAJAJFINSV,0.626943,0.025525,24.5617
5,GODREJCP,0.349607,0.015102,23.15
6,TMPV,0.497012,0.021579,23.0317
7,MRF,0.553595,0.025536,21.6793
8,NAUKRI,0.340123,0.016141,21.0717
9,BATAINDIA,0.479545,0.023994,19.9856
10,MARUTI,0.414974,0.021846,18.9956
11,BAJAJHLDNG,0.294072,0.015599,18.8515
12,BRITANNIA,0.276797,0.01486,18.6268
13,ASIANPAINT,0.271009,0.014818,18.2886
14,SHREECEM,0.338761,0.018616,18.1976
15,GILLETTE,0.351526,0.020413,17.2206
16,BPCL,0.402802,0.023559,17.0972
17,JUBLFOOD,0.514958,0.030272,17.0109
18,LUPIN,0.254257,0.015063,16.8791
19,HCLTECH,0.284601,0.016969,16.7715
20,RNAVAL,0.167988,0.010089,16.6503
