Rank,Symbol,Momentum,Volatility,Score
1,PERSISTENT,0.33996,0.021296,15.9635
2,OIL,0.331971,0.0223,14.8864
3,CGPOWER,0.252053,0.01925,13.0937
4,GODREJCP,0.148622,0.011767,12.6307
5,PFC,0.271404,0.021769,12.4675
6,IOC,0.157328,0.013205,11.9145
7,CUMMINSIND,0.207264,0.017401,11.911
8,LT,0.125755,0.011345,11.085
9,APLAPOLLO,0.230262,0.021927,10.5013
10,JINDALSTEL,0.242708,0.023345,10.3964
11,M&MFIN,0.190422,0.019702,9.6653
12,RAMCOCEM,0.134757,0.014069,9.5782
13,BRITANNIA,0.096405,0.010199,9.4528
14,POLICYBZR,0.296603,0.031712,9.3529
15,DALBHARAT,0.156627,0.017226,9.0922
16,MPHASIS,0.159946,0.017865,8.9529
17,SHREECEM,0.149907,0.016854,8.8943
18,RECLTD,0.16006,0.018672,8.5722
19,LINDEINDIA,0.154253,0.018302,8.428
20,ONGC,0.119771,0.014339,8.3529
