Rank,Symbol,Momentum,Volatility,Score
1,RANBAXY,0.196933,0.025939,7.5921
2,SUNPHARMA,0.182662,0.032244,5.6649
3,NATIONALUM,0.25061,0.047515,5.2743
4,JUBLPHARMA,0.132333,0.02705,4.8921
5,ASIANPAINT,0.146187,0.030607,4.7763
6,CIPLA,0.110151,0.026991,4.0811
7,GLAXO,0.106658,0.027029,3.9461
8,HINDUNILVR,0.095376,0.029464,3.2371
9,CAIRN,0.1082,0.039607,2.7318
10,PUNJABTRAC,0.155098,0.060188,2.5769
11,KTKBANK,0.065687,0.031394,2.0923
12,GOLDTECH,0.069353,0.033645,2.0613
13,MOTHERSON,0.048589,0.041719,1.1647
14,HEROMOTOCO,0.026438,0.026754,0.9882
15,GLENMARK,0.030149,0.038919,0.7747
16,STERLINBIO,0.017274,0.024577,0.7029
17,NDTV,0.015348,0.028262,0.5431
18,M&MFIN,0.010272,0.037601,0.2732
19,GILLETTE,0.006667,0.041226,0.1617
20,BAJAJHIND,0.008502,0.085261,0.0997
