Rank,Symbol,Momentum,Volatility,Score
1,UCOBANK,1.023861,0.028108,36.4261
2,GOLDTECH,1.035857,0.028893,35.8509
3,RELINFRA,1.053116,0.02979,35.3518
4,RNRL,1.840668,0.054604,33.7095
5,BBTC,1.135714,0.036985,30.707
6,RAMCOCEM,0.549573,0.018184,30.2224
7,JPPOWER,0.923423,0.031827,29.0135
8,OPTOCIRCUI,0.704796,0.025459,27.684
9,JINDALSTEL,0.663382,0.026826,24.7286
10,GRASIM,0.432487,0.017952,24.0914
11,ADANIENT,0.008584,0.000362,23.7019
12,TRIVENI,1.233429,0.053219,23.1765
13,THERMAX,0.499244,0.022176,22.513
14,LT,0.489218,0.021751,22.4922
15,VOLTAS,0.735184,0.033799,21.7514
16,IPCL,0.386381,0.018481,20.9065
17,RELIANCE,0.400449,0.019164,20.8963
18,RELIANCE,0.400449,0.019164,20.8963
19,INDIACEM,0.634852,0.030683,20.6908
20,INDUSINDBK,0.746032,0.036802,20.2717
