Rank,Symbol,QualityScore,Sharpe,MaxDrawdown,RetStability
1,DRREDDY,0.917511,1.8109,-0.1333,0.053902
2,HCLTECH,0.898512,2.4301,-0.1469,0.065312
3,BRITANNIA,0.894981,1.8635,-0.1059,0.068697
4,PAGEIND,0.887847,1.183,-0.1365,0.057689
5,DABUR,0.886187,1.2959,-0.1653,0.057011
6,SUNPHARMA,0.880489,2.1919,-0.1619,0.070443
7,LUPIN,0.878993,1.6198,-0.1582,0.067345
8,KANSAINER,0.873179,1.158,-0.1967,0.05402
9,GLAXO,0.871768,0.9983,-0.1886,0.050886
10,IPCALAB,0.870158,1.7816,-0.1408,0.074746
