Rank,Symbol,QualityScore,Sharpe,MaxDrawdown,RetStability
1,ADANIENT,0.992007,1.6858,-0.0028,0.001366
2,BHARTIARTL,0.893174,1.9726,-0.2435,0.099567
3,INFY,0.878434,0.9958,-0.255,0.084848
4,ASIANPAINT,0.866697,0.6324,-0.2266,0.069326
5,TCS,0.863346,0.8424,-0.274,0.078949
6,SUNPHARMA,0.863313,0.823,-0.2621,0.081171
7,RELIANCE,0.861003,1.714,-0.2941,0.101792
8,RELIANCE,0.861003,1.714,-0.2941,0.101792
9,CONCOR,0.829576,0.9431,-0.2356,0.109785
10,HDFCBANK,0.825166,0.7517,-0.277,0.093813
