Rank,Symbol,QualityScore,Sharpe,MaxDrawdown,RetStability
1,HDFCBANK,0.943721,2.7002,-0.0884,0.041914
2,HINDUNILVR,0.934492,2.2572,-0.0829,0.042325
3,SOLARINDS,0.925512,2.305,-0.0887,0.046073
4,RAJESHEXPO,0.925129,2.5946,-0.1045,0.045995
5,GILLETTE,0.912314,2.0201,-0.0866,0.046764
6,VAKRANGEE,0.890673,3.3619,-0.1028,0.059542
7,IGL,0.889659,2.6225,-0.081,0.060968
8,ADANIENT,0.883232,1.121,-0.0029,0.000928
9,MGL,0.873796,1.966,-0.0991,0.056743
10,PGHH,0.863628,1.242,-0.0922,0.032975
