Rank,Symbol,QualityScore,Sharpe,MaxDrawdown,RetStability
1,ASIANPAINT,0.922331,2.9629,-0.0988,0.051275
2,GSKCONS,0.913862,2.8067,-0.0915,0.054657
3,ACC,0.869421,2.6107,-0.1258,0.061794
4,SATYAMCOMP,0.865119,2.3455,-0.1308,0.052519
5,PGHH,0.861458,2.0922,-0.0953,0.054462
6,KANSAINER,0.850626,2.2959,-0.1317,0.057857
7,THERMAX,0.841663,2.4897,-0.1064,0.075065
8,DABUR,0.840112,2.1354,-0.1115,0.062845
9,GLAXO,0.837067,2.3104,-0.0971,0.073619
10,BRITANNIA,0.835172,2.3939,-0.1357,0.066954
