Rank,Symbol,QualityScore,Sharpe,MaxDrawdown,RetStability
1,INFY,0.946733,2.4558,-0.0743,0.036201
2,SANOFI,0.9218,2.2468,-0.0767,0.049399
3,GILLETTE,0.915516,1.5553,-0.0886,0.04259
4,HINDUNILVR,0.890238,1.4228,-0.1126,0.048897
5,M&M,0.881421,1.381,-0.1249,0.049908
6,RELIANCE,0.870699,2.0011,-0.1022,0.066144
7,TECHM,0.864882,1.833,-0.1161,0.065226
8,TCS,0.863379,2.6055,-0.1194,0.068666
9,PGHH,0.860767,0.952,-0.1292,0.044303
10,BRITANNIA,0.856346,1.6645,-0.1881,0.052243
