Rank,Symbol,QualityScore,Sharpe,MaxDrawdown,RetStability
1,MARUTI,0.928773,2.5519,-0.0891,0.046572
2,MARICO,0.908884,2.4004,-0.1196,0.045671
3,SCHAEFFLER,0.880107,2.2404,-0.1223,0.055503
4,BRITANNIA,0.866816,3.3999,-0.1187,0.071671
5,INDUSTOWER,0.859625,2.1892,-0.1179,0.063038
6,GSKCONS,0.859462,1.5458,-0.0994,0.036765
7,BAJFINANCE,0.846832,2.3263,-0.1304,0.067434
8,CUB,0.846506,1.7522,-0.1197,0.05362
9,PGHH,0.842802,2.5002,-0.1365,0.069976
10,HDFCBANK,0.830264,1.494,-0.1312,0.042556
