Rank,Symbol,Volatility
1,ADANIENT,0.002639
2,ICICIBANK,0.007888
3,VINATIORGA,0.008295
4,SUNDARMFIN,0.008754
5,NESTLEIND,0.00918
6,WHIRLPOOL,0.009226
7,HDFCBANK,0.009309
8,HONAUT,0.009583
9,BERGEPAINT,0.009637
10,ULTRACEMCO,0.009681
11,PIDILITIND,0.009957
12,HINDUNILVR,0.009974
13,PFIZER,0.009976
14,GLAXO,0.01004
15,UPL,0.010184
16,DRREDDY,0.010235
17,AXISBANK,0.010255
18,TITAN,0.010264
19,MARUTI,0.010283
20,OIL,0.010343
