Rank,Symbol,Volatility
1,ADANIENT,0.000238
2,PGHH,0.005407
3,GILLETTE,0.007724
4,TCS,0.008995
5,HDFCBANK,0.00902
6,MARUTI,0.009191
7,MARICO,0.009859
8,CRISIL,0.009913
9,ITC,0.010126
10,HDFC,0.010155
11,WIPRO,0.010186
12,HEROMOTOCO,0.010238
13,BRITANNIA,0.010563
14,GLAXO,0.010615
15,ABB,0.011084
16,BLUEDART,0.011169
17,NH,0.011176
18,OFSS,0.011551
19,COLPAL,0.011623
20,M&M,0.012012
