Rank,Symbol,Volatility
1,ADANIENT,0.001043
2,BRITANNIA,0.016489
3,AMBUJACEM,0.020146
4,JSWDULUX,0.020446
5,PGHH,0.020822
6,JUBLPHARMA,0.022658
7,CUMMINSIND,0.024884
8,MARUTI,0.025325
9,AMTEKAUTO,0.025847
10,FEDERALBNK,0.026
11,NDTV,0.026046
12,STERLINBIO,0.026121
13,PFIZER,0.026375
14,GSKCONS,0.026677
15,CONCOR,0.026693
16,LUPIN,0.026737
17,GLAXO,0.026929
18,TMPV,0.027001
19,RANBAXY,0.02705
20,GILLETTE,0.027187
