Rank,Symbol,Volatility
1,ADANIENT,0.002176
2,ITC,0.006726
3,ICICIBANK,0.007931
4,SBIN,0.008229
5,HDFCBANK,0.008306
6,COALINDIA,0.008387
7,NTPC,0.008836
8,EICHERMOT,0.008917
9,IRCTC,0.00894
10,ONGC,0.009181
11,UBL,0.009371
12,PIDILITIND,0.009673
13,TCS,0.009983
14,POWERGRID,0.010051
15,SUNPHARMA,0.010116
16,SBILIFE,0.010334
17,HDFCLIFE,0.010423
18,ULTRACEMCO,0.010453
19,3MINDIA,0.010475
20,ASIANPAINT,0.010692
