Rank,Symbol,Volatility
1,ADANIENT,0.000976
2,WOCKPHARMA,0.011775
3,TATAINVEST,0.012928
4,AMBUJACEM,0.013527
5,DRREDDY,0.014792
6,ASIANHOTNR,0.015062
7,TORNTPHARM,0.015377
8,PGHH,0.015471
9,APOLLOHOSP,0.016393
10,SANOFI,0.016498
11,BRITANNIA,0.016596
12,RANBAXY,0.017311
13,ZYDUSLIFE,0.01792
14,GLAXO,0.018142
15,STERLINBIO,0.018186
16,HINDUNILVR,0.018528
17,AUROPHARMA,0.018755
18,PANACEABIO,0.018924
19,HEROMOTOCO,0.01893
20,ASAHIINDIA,0.019011
