Rank,Symbol,Volatility
1,ADANIENT,0.000236
2,KANSAINER,0.01834
3,MOSERBAER,0.02009
4,DREDGECORP,0.02103
5,SUNDARMFIN,0.023368
6,BIOCON,0.023657
7,BRITANNIA,0.024272
8,HTMEDIA,0.024588
9,GILLETTE,0.025002
10,HEXAWARE,0.025019
11,MONSANTO,0.025929
12,PFIZER,0.026127
13,GUJENERGY,0.026351
14,SBIN,0.026386
15,ASIANPAINT,0.026674
16,NTPC,0.027
17,HDFCBANK,0.027288
18,YESBANK,0.027713
19,NIRMA,0.027714
20,EPL,0.027884
