Rank,Symbol,Volatility
1,ADANIENT,0.003241
2,ICICIBANK,0.009809
3,BRITANNIA,0.010184
4,PGHH,0.010739
5,HDFCBANK,0.010823
6,MRF,0.010852
7,NESTLEIND,0.011271
8,DABUR,0.01187
9,HINDUNILVR,0.012085
10,SBIN,0.012226
11,RELIANCE,0.012282
12,PATANJALI,0.012453
13,CIPLA,0.012502
14,JSWSTEEL,0.012546
15,ASIANPAINT,0.012585
16,AIAENG,0.01259
17,SUNPHARMA,0.012779
18,SBILIFE,0.013184
19,AXISBANK,0.01321
20,BOSCHLTD,0.013253
