Rank,Symbol,Volatility
1,ADANIENT,0.00057
2,GILLETTE,0.010169
3,SANOFI,0.010944
4,BOSCHLTD,0.011312
5,DRREDDY,0.011506
6,MRF,0.01182
7,GODREJCP,0.012278
8,PGHH,0.012663
9,PFIZER,0.012865
10,NIRMA,0.012888
11,ASIANHOTNR,0.013253
12,JSWDULUX,0.013958
13,APOLLOHOSP,0.014141
14,KANSAINER,0.014257
15,BERGEPAINT,0.014799
16,SUNPHARMA,0.015084
17,GUJENERGY,0.015113
18,BRITANNIA,0.015678
19,ALFALAVAL,0.015828
20,CARBORUNIV,0.015936
