Rank,Symbol,Volatility
1,PGHH,0.011853
2,ZFCVINDIA,0.013144
3,GILLETTE,0.013424
4,SCHAEFFLER,0.017217
5,NHPC,0.01815
6,THERMAX,0.018252
7,SJVN,0.018777
8,NLCINDIA,0.019102
9,HONAUT,0.019695
10,LALPATHLAB,0.01992
11,TORNTPOWER,0.019939
12,SOLARINDS,0.020062
13,ABBOTINDIA,0.020169
14,MRF,0.020409
15,BLUEDART,0.020477
16,LTM,0.020538
17,VGUARD,0.020792
18,SKFINDIA,0.020948
19,POWERGRID,0.021094
20,MARICO,0.021225
