Rank,Symbol,Volatility
1,ADANIENT,0.002014
2,GILLETTE,0.006687
3,HDFCBANK,0.010197
4,COLPAL,0.01079
5,PETRONET,0.011119
6,BRITANNIA,0.011157
7,DRREDDY,0.011334
8,HEROMOTOCO,0.011376
9,PFIZER,0.011457
10,ICICIBANK,0.011842
11,PIDILITIND,0.012127
12,NESTLEIND,0.012209
13,BAJAJ-AUTO,0.012217
14,AXISBANK,0.012336
15,GLAXO,0.012399
16,ULTRACEMCO,0.012436
17,LT,0.012463
18,ALKEM,0.012465
19,HDFCLIFE,0.012479
20,INFY,0.012729
