Rank,Symbol,Volatility
1,GILLETTE,0.00639
2,HINDUNILVR,0.008744
3,HDFCBANK,0.008879
4,GLAXO,0.009396
5,HONAUT,0.009453
6,GSKCONS,0.009836
7,SKFINDIA,0.010151
8,ASIANPAINT,0.010526
9,APLLTD,0.010694
10,ALKEM,0.011022
11,COLPAL,0.011129
12,CIPLA,0.011321
13,ITC,0.011406
14,HDFC,0.011547
15,HINDZINC,0.011929
16,BAJAJ-AUTO,0.011959
17,ABB,0.01196
18,TITAN,0.011998
19,MRF,0.012092
20,HATSUN,0.012213
