Rank,Symbol,Volatility
1,SJVN,0.009351
2,POWERGRID,0.01079
3,NHPC,0.011076
4,MPHASIS,0.011167
5,JSWDULUX,0.011748
6,VIDEOIND,0.011846
7,GSKCONS,0.012029
8,KARURVYSYA,0.012436
9,HDFCBANK,0.012635
10,PGHH,0.012651
11,OFSS,0.012795
12,SBBJ,0.012838
13,CUB,0.012862
14,SANOFI,0.013373
15,BAJAJHLDNG,0.01361
16,GLAXO,0.013826
17,TCS,0.013858
18,PHOENIXLTD,0.013979
19,MARUTI,0.014176
20,LTF,0.014217
