Rank,Symbol,Volatility
1,ADANIENT,0.000833
2,GTL,0.006331
3,ERAINFRA,0.006762
4,PATNI,0.008321
5,STERLINBIO,0.008927
6,POWERGRID,0.009635
7,CRISIL,0.010328
8,COLPAL,0.010985
9,BOSCHLTD,0.011679
10,GLAXO,0.011681
11,SJVN,0.011698
12,MAHSEAMLES,0.012442
13,PFIZER,0.012636
14,OIL,0.012997
15,GTLINFRA,0.01308
16,BEL,0.013164
17,IGL,0.013303
18,HINDUNILVR,0.01372
19,GRASIM,0.013863
20,PEL,0.013895
