Rank,Symbol,Volatility
1,ADANIENT,0.000743
2,GVT&D,0.007108
3,PATELENG,0.009282
4,NTPC,0.009588
5,TATAPOWER,0.009931
6,CONCOR,0.010156
7,GTL,0.010533
8,BHEL,0.010699
9,SUNTECK,0.010859
10,RPOWER,0.011155
11,TORNTPOWER,0.011197
12,CIPLA,0.011297
13,ONGC,0.011528
14,DIVISLAB,0.011586
15,PNB,0.011589
16,LT,0.011695
17,NHPC,0.011712
18,SUNPHARMA,0.011718
19,BHARATFORG,0.01179
20,GSKCONS,0.011798
