Rank,Symbol,Volatility
1,ADANIENT,0.000598
2,GTL,0.009463
3,JSWDULUX,0.01118
4,GLAXO,0.011645
5,PATELENG,0.011782
6,POWERGRID,0.012206
7,NTPC,0.012236
8,PFIZER,0.012319
9,IOC,0.013256
10,CONCOR,0.013263
11,EDELWEISS,0.01333
12,ONGC,0.013459
13,TATACONSUM,0.013574
14,HUBTOWN,0.013785
15,GRASIM,0.014073
16,OFSS,0.014221
17,GVPIL,0.014296
18,BHEL,0.014327
19,SBIN,0.014421
20,BOSCHLTD,0.014519
