Rank,Symbol,Volatility
1,PGHH,0.010845
2,GLAXO,0.011749
3,CMC,0.012104
4,TCS,0.012258
5,HDFCBANK,0.012315
6,DBCORP,0.012437
7,HINDUNILVR,0.012694
8,KARURVYSYA,0.012767
9,GRASIM,0.013512
10,COLPAL,0.013656
11,SJVN,0.013773
12,ACC,0.013959
13,ITC,0.014155
14,HONAUT,0.014156
15,MPHASIS,0.014741
16,AIAENG,0.014803
17,INDHOTEL,0.015274
18,MARUTI,0.015332
19,POWERGRID,0.015504
20,MOIL,0.015521
