Rank,Symbol,Volatility
1,ADANIENT,0.000258
2,PGHH,0.007183
3,GSKCONS,0.008053
4,TCS,0.008538
5,LALPATHLAB,0.009055
6,LTTS,0.009074
7,GILLETTE,0.00929
8,HDFCBANK,0.009309
9,HDFC,0.009335
10,PFIZER,0.00942
11,CRISIL,0.009877
12,MARUTI,0.010119
13,PIDILITIND,0.010216
14,WIPRO,0.010405
15,ITC,0.010532
16,MARICO,0.011035
17,GLAXO,0.011045
18,DBCORP,0.011189
19,NH,0.011192
20,HCLTECH,0.011266
