Rank,Symbol,Volatility
1,ADANIENT,0.000423
2,GLAXO,0.007282
3,PGHH,0.008266
4,ERAINFRA,0.008786
5,PFIZER,0.00942
6,BOSCHLTD,0.009787
7,BAJAJHLDNG,0.010114
8,LUPIN,0.010152
9,GRASIM,0.01033
10,NAUKRI,0.010481
11,GSKCONS,0.01068
12,JSWDULUX,0.010762
13,FEDERALBNK,0.010784
14,ITC,0.010807
15,GODFRYPHLP,0.010949
16,DRREDDY,0.01124
17,AIAENG,0.011336
18,TCS,0.011344
19,KOTAKBANK,0.011849
20,SUNPHARMA,0.011879
