Rank,Symbol,Volatility
1,ADANIENT,0.000386
2,LTTS,0.008435
3,HDFCBANK,0.008669
4,CRISIL,0.00889
5,RAJESHEXPO,0.009099
6,GSKCONS,0.009132
7,GLAXO,0.009569
8,INDUSINDBK,0.009768
9,KOTAKBANK,0.0102
10,COALINDIA,0.010438
11,NTPC,0.010727
12,BAJAJ-AUTO,0.010819
13,ASIANPAINT,0.011241
14,VTL,0.011323
15,PIDILITIND,0.011472
16,HCLTECH,0.011495
17,WIPRO,0.011539
18,BAJAJHLDNG,0.011697
19,DABUR,0.011779
20,INFY,0.012071
