Rank,Symbol,Volatility
1,ADANIENT,0.000374
2,BOSCHLTD,0.009005
3,COLPAL,0.009838
4,SBT,0.009881
5,HDFCBANK,0.010069
6,VIDEOIND,0.010118
7,J&KBANK,0.010163
8,GILLETTE,0.010261
9,SUNPHARMA,0.010356
10,BRITANNIA,0.010513
11,ULTRACEMCO,0.010721
12,KARURVYSYA,0.010751
13,3MINDIA,0.010848
14,TATACHEM,0.011123
15,GITANJALI,0.011185
16,CONCOR,0.011193
17,GRASIM,0.011411
18,OIL,0.01144
19,ACC,0.011443
20,IOC,0.011445
