Rank,Symbol,Volatility
1,ADANIENT,0.000266
2,BOSCHLTD,0.010072
3,SHRIRAMFIN,0.013075
4,GLAXO,0.013159
5,DABUR,0.01334
6,STERLINBIO,0.013397
7,PATELENG,0.013907
8,GILLETTE,0.016244
9,HEROMOTOCO,0.016584
10,TATAINVEST,0.016771
11,ITC,0.017043
12,COLPAL,0.017432
13,IOC,0.018034
14,GSKCONS,0.018334
15,BRITANNIA,0.018707
16,TATACONSUM,0.018907
17,CORPBANK,0.018926
18,PIDILITIND,0.019117
19,PGHH,0.019201
20,HINDUNILVR,0.019346
