Rank,Symbol,Volatility
1,ADANIENT,0.000684
2,JSWDULUX,0.013762
3,PGHH,0.014659
4,GLAXO,0.016305
5,STERLINBIO,0.018592
6,BRITANNIA,0.019244
7,COLPAL,0.019646
8,BOSCHLTD,0.019768
9,HINDUNILVR,0.021045
10,DABUR,0.021312
11,CONCOR,0.021543
12,CASTROLIND,0.021567
13,ASIANPAINT,0.022813
14,PFIZER,0.023302
15,MARICO,0.024023
16,TATACONSUM,0.024931
17,GUJENERGY,0.025427
18,GODREJCP,0.025846
19,LUPIN,0.026017
20,NTPC,0.0263
