Rank,Symbol,Volatility
1,ZFCVINDIA,0.008186
2,MARICO,0.010765
3,DABUR,0.011929
4,NHPC,0.012025
5,MPHASIS,0.012233
6,GILLETTE,0.012272
7,NATCOPHARM,0.012567
8,TCS,0.013382
9,TATACHEM,0.013688
10,SANOFI,0.013929
11,WIPRO,0.013961
12,DRREDDY,0.014174
13,ALKEM,0.014318
14,HAL,0.014443
15,HCLTECH,0.014457
16,GLAXO,0.014492
17,SYNGENE,0.014605
18,JSWENERGY,0.014814
19,CIPLA,0.015294
20,HEXAWARE,0.015328
