Rank,Symbol,Volatility
1,ADANIENT,0.002774
2,SANOFI,0.012278
3,COLPAL,0.012679
4,NESTLEIND,0.01284
5,MRF,0.012965
6,IRFC,0.013307
7,ALKEM,0.014936
8,TCS,0.015181
9,PFIZER,0.015269
10,ITC,0.015412
11,BAYERCROP,0.015441
12,WHIRLPOOL,0.015721
13,CIPLA,0.015808
14,AIAENG,0.016024
15,ESCORTS,0.016151
16,ZFCVINDIA,0.01635
17,APLLTD,0.016426
18,EMAMILTD,0.016469
19,NHPC,0.016521
20,ICICIGI,0.016599
