Rank,Symbol,Volatility
1,ZFCVINDIA,0.005828
2,SHRIRAMCIT,0.007903
3,SOLARINDS,0.009198
4,BAJAJ-AUTO,0.009858
5,NTPC,0.01006
6,HINDUNILVR,0.010164
7,RAJESHEXPO,0.0102
8,HDFCBANK,0.010532
9,WIPRO,0.010771
10,LT,0.010788
11,POWERGRID,0.010868
12,SUPREMEIND,0.01095
13,ASIANPAINT,0.011078
14,BAJAJHLDNG,0.0111
15,SKFINDIA,0.011261
16,DALBHARAT,0.011402
17,TECHM,0.011465
18,RAMCOCEM,0.011617
19,HDFC,0.011629
20,KOTAKBANK,0.011639
