Rank,Symbol,Volatility
1,ADANIENT,0.004254
2,HINDZINC,0.008355
3,RELAXO,0.009403
4,PGHH,0.009701
5,VINATIORGA,0.010587
6,BATAINDIA,0.010898
7,HINDUNILVR,0.011051
8,ASIANPAINT,0.011068
9,DMART,0.011146
10,HONAUT,0.011161
11,TITAN,0.011385
12,WHIRLPOOL,0.011776
13,MARICO,0.011791
14,KOTAKBANK,0.011866
15,BAJAJFINSV,0.011903
16,ICICIBANK,0.011905
17,DABUR,0.012083
18,ITC,0.012294
19,PAGEIND,0.012327
20,BRITANNIA,0.012338
